JavaFile,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/conf/ReconfigurationServlet.java,2,2,3,1,18,1,16,0,1,0,3,9,9,9,0,9,0,6,2,1,238,30,172,53,118,36,77,99,43,56,7,7,17,1,5,0.21,21,21,31,9
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/conf/ReconfigurationTaskStatus.java,1,1,1,1,5,0,3,1,1,0,0,6,6,6,3,6,0,0,0,6,70,10,34,19,8,26,17,24,16,8,1,1,1,1,0,0.76,6,6,6,6
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/conf/ReconfigurationUtil.java,2,2,2,1,11,1,9,1,2,1,0,3,3,2,3,3,0,0,0,3,71,11,40,20,17,20,20,31,20,11,5,5,6,1,2,0.5,7,7,8,3
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/conf/StorageSize.java,2,2,3,1,13,1,10,1,1,2,0,5,5,3,2,5,0,1,0,4,106,19,58,17,33,29,27,41,17,24,7,7,12,3,2,0.5,12,12,17,7
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/conf/StorageUnit.java,1,1,1,1,3,0,3,0,8,2,8,89,99,99,7,101,0,2,0,99,530,99,390,213,101,41,115,202,115,87,1,1,1,1,0,0.11,89,89,89,89
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/AesCtrCryptoCodec.java,1,1,1,1,8,0,6,2,1,0,2,3,3,3,0,3,0,0,0,3,70,10,34,19,14,29,17,23,14,9,3,3,3,1,2,0.85,5,5,5,3
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/CipherOption.java,1,1,1,1,3,0,3,0,1,0,0,7,7,7,5,7,0,0,0,7,66,9,36,17,11,21,18,26,15,11,1,1,1,1,0,0.58,7,7,7,7
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/CipherSuite.java,1,1,1,1,6,0,4,1,1,1,0,10,8,9,5,10,1,0,0,9,106,14,55,23,24,37,26,40,21,19,3,3,3,3,2,0.67,14,14,14,12
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/CryptoCodec.java,4,4,4,1,28,0,21,6,1,3,1,3,8,5,0,8,0,1,0,7,183,15,93,43,48,75,47,62,38,24,6,6,6,1,4,0.81,13,13,13,3
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/CryptoInputStream.java,2,2,2,1,12,0,10,1,1,0,0,45,45,45,18,45,0,18,0,27,748,66,556,178,322,133,264,368,131,237,13,13,16,6,4,0.24,107,105,112,59
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/CryptoOutputStream.java,1,1,2,1,10,0,8,1,1,0,0,20,20,20,14,20,0,5,0,15,316,29,208,74,102,81,100,139,51,88,5,5,8,1,2,0.39,37,37,40,20
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/CryptoProtocolVersion.java,1,1,1,1,4,0,3,0,1,2,1,10,8,8,5,10,1,0,0,9,90,12,49,19,20,29,18,30,16,14,4,4,4,4,2,0.59,13,13,13,13
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/CryptoStreamUtils.java,1,1,1,1,7,0,5,1,1,5,1,5,5,0,0,5,0,0,0,5,77,10,42,20,15,25,19,28,18,10,2,2,2,1,1,0.6,8,8,8,5
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/Decryptor.java,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,3,0,0,0,3,72,6,13,12,0,53,8,9,9,0,0,0,0,0,0,4.08,0,0,0,0
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/Encryptor.java,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,3,0,0,0,3,71,6,13,12,0,52,8,9,9,0,0,0,0,0,0,4,0,0,0,0
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/JceAesCtrCryptoCodec.java,1,1,1,1,7,0,6,1,2,0,1,12,12,12,6,12,0,1,0,11,165,20,111,56,42,34,49,68,40,28,3,3,3,1,2,0.31,18,18,19,12
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/OpensslAesCtrCryptoCodec.java,1,1,1,1,6,0,5,1,2,0,1,13,13,13,5,13,0,1,0,12,167,20,113,57,43,34,50,71,41,30,3,3,3,1,2,0.3,19,19,19,13
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/OpensslCipher.java,1,1,1,1,10,0,5,4,4,8,4,17,20,16,9,24,2,9,1,12,289,32,151,73,67,106,79,102,58,44,4,4,6,1,1,0.7,23,23,26,17
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/UnsupportedCodecException.java,1,1,1,1,7,0,2,4,1,0,1,4,4,4,0,4,0,0,0,4,60,6,15,7,4,39,5,10,7,3,1,1,1,1,0,2.6,4,4,4,4
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/CachingKeyProvider.java,2,2,2,1,11,0,11,0,6,0,0,12,12,12,4,12,1,0,0,11,182,15,141,46,80,26,55,82,35,47,4,4,4,3,2,0.18,24,24,24,18
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/JavaKeyStoreProvider.java,2,2,2,1,14,0,12,1,3,2,7,36,36,34,11,36,2,16,2,16,707,52,548,162,328,107,247,347,129,218,9,9,9,7,4,0.2,96,96,101,50
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/KeyProvider.java,1,1,1,1,9,0,6,2,4,4,10,47,55,51,14,55,0,1,7,47,685,66,399,148,207,221,197,285,133,152,9,9,9,3,4,0.55,83,83,87,51
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/KeyProviderCryptoExtension.java,1,1,1,1,16,0,9,6,5,3,3,26,32,29,5,32,2,3,4,23,634,51,303,145,158,280,134,176,98,78,4,4,4,3,3,0.92,36,36,38,28
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/KeyProviderDelegationTokenExtension.java,1,1,1,1,8,0,4,3,3,1,1,6,9,8,0,9,3,1,0,5,139,18,50,32,11,71,15,24,18,6,2,2,2,1,0,1.42,7,7,7,6
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/KeyProviderExtension.java,1,1,1,1,3,0,3,0,2,0,0,18,18,18,2,18,0,0,2,16,134,23,86,46,20,25,26,46,26,20,1,1,1,1,0,0.29,18,18,18,18
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/KeyProviderFactory.java,3,3,3,2,20,0,15,4,1,2,2,2,3,1,1,3,0,0,0,3,104,10,61,32,26,33,28,39,25,14,4,4,4,3,3,0.54,7,7,7,4
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/KeyProviderTokenIssuer.java,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,2,0,0,0,36,5,11,10,0,20,7,8,8,0,0,0,0,0,0,1.82,0,0,0,0
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/KeyShell.java,3,3,3,2,14,0,13,0,7,1,14,25,27,26,11,27,1,0,4,22,546,50,453,117,305,44,203,294,98,196,27,27,34,22,4,0.1,84,84,91,54
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/UserProvider.java,2,2,2,1,9,0,9,0,2,0,1,12,12,12,3,12,0,1,0,11,182,17,143,64,69,23,70,100,50,50,4,4,4,3,3,0.16,27,27,27,14
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/kms/KMSClientProvider.java,2,2,2,1,14,0,13,1,12,3,19,58,58,55,9,58,1,16,0,41,1112,86,922,370,558,105,425,570,279,291,9,9,12,3,5,0.11,133,133,143,62
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/kms/KMSDelegationToken.java,1,1,1,1,2,0,2,0,2,0,2,3,3,3,0,3,0,1,0,2,52,7,21,14,4,24,8,13,11,2,1,1,1,1,0,1.14,3,3,3,3
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/kms/KMSRESTConstants.java,0,0,0,0,0,0,0,0,1,0,31,0,0,0,0,0,0,0,0,0,65,7,38,37,32,20,33,34,34,0,0,0,0,0,0,0.53,0,0,0,0
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/kms/LoadBalancingKMSClientProvider.java,1,1,1,1,9,0,8,0,21,1,1,48,49,48,3,49,1,3,0,45,504,40,429,128,239,35,139,227,102,125,12,12,13,5,4,0.08,82,82,84,54
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/kms/ValueQueue.java,1,1,1,1,12,0,9,3,7,1,4,26,25,26,15,27,0,8,0,19,447,35,276,101,143,139,123,177,84,93,10,8,10,4,4,0.5,49,47,51,29
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,1,0,17,1,1,1,0,0,0,0,0,0,17,0,0,0,0
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/random/OpensslSecureRandom.java,1,1,2,1,9,0,5,3,1,2,3,5,7,5,1,7,0,2,1,4,122,13,60,29,26,49,30,41,24,17,2,2,3,1,1,0.82,8,8,10,5
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/random/OsSecureRandom.java,1,1,1,1,6,0,6,0,1,0,2,8,8,8,6,8,0,1,2,5,125,19,85,42,36,21,46,61,35,26,4,4,4,1,3,0.25,14,14,14,8
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/AbstractFileSystem.java,2,2,2,1,16,0,9,6,3,8,5,63,80,72,5,80,1,2,2,75,1312,103,667,259,339,551,244,378,178,200,25,25,25,4,3,0.83,130,130,140,71
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/AvroFSInput.java,1,1,1,1,3,0,3,0,1,0,0,7,7,7,2,7,0,0,0,7,72,11,41,24,10,20,18,26,17,9,1,1,1,1,0,0.49,7,7,7,7
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/BatchedRemoteIterator.java,1,1,1,1,5,0,5,0,3,0,0,9,14,14,5,14,0,2,0,12,118,15,72,29,28,31,36,53,27,26,4,4,5,1,2,0.43,14,14,15,9
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/BlockLocation.java,1,1,1,1,8,0,6,2,1,0,3,27,27,27,9,27,0,0,0,27,338,32,188,58,92,125,80,123,48,75,7,7,7,1,1,0.66,41,41,41,27
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/BlockStoragePolicySpi.java,0,0,0,0,0,0,0,0,1,0,0,0,5,5,0,5,5,0,0,0,72,8,12,11,0,52,8,9,9,0,0,0,0,0,0,4.33,0,0,0,0
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/BufferedFSInputStream.java,1,1,1,1,8,0,6,1,1,0,0,9,9,9,0,9,0,0,0,9,129,16,76,30,31,37,30,47,19,28,5,5,6,3,2,0.49,16,16,17,11
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/ByteBufferReadable.java,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,58,2,10,9,0,46,6,7,7,0,0,0,0,0,0,4.6,0,0,0,0
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/ByteBufferUtil.java,7,7,7,4,38,0,34,4,1,2,0,2,2,0,0,2,0,1,0,1,113,7,80,23,50,26,37,52,18,34,11,11,11,5,5,0.33,14,14,14,8
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/CachingGetSpaceUsed.java,1,1,1,1,9,0,6,3,2,0,1,12,13,13,7,13,5,0,2,6,190,21,106,44,47,63,49,69,36,33,4,4,4,1,3,0.59,18,18,18,12
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/CanSetDropBehind.java,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,41,4,10,9,0,27,5,6,6,0,0,0,0,0,0,2.7,0,0,0,0
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/CanSetReadahead.java,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,40,4,10,9,0,26,5,6,6,0,0,0,0,0,0,2.6,0,0,0,0
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/CanUnbuffer.java,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,36,3,8,7,0,25,4,5,5,0,0,0,0,0,0,3.12,0,0,0,0
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/ChecksumException.java,1,1,1,1,3,0,3,0,1,0,1,2,2,2,1,2,0,0,0,2,40,5,17,11,4,18,9,12,9,3,1,1,1,1,0,1.06,2,2,2,2
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/ChecksumFileSystem.java,1,1,1,1,9,0,7,1,14,3,4,65,66,63,13,66,11,4,4,47,776,78,557,210,285,151,205,315,140,175,7,7,9,3,2,0.27,102,102,109,69
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/ChecksumFs.java,1,1,1,1,11,0,8,2,3,3,4,36,36,33,10,36,0,5,4,27,530,52,357,146,181,132,145,213,97,116,7,7,9,3,3,0.37,64,64,68,38
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/CommonConfigurationKeys.java,0,0,0,0,0,0,0,0,1,0,123,0,0,0,0,0,0,0,0,0,392,54,217,216,123,123,127,128,128,0,0,0,0,0,0,0.57,0,0,0,0
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/CommonConfigurationKeysPublic.java,0,0,0,0,0,0,0,0,1,0,165,0,0,0,0,0,0,0,0,0,866,38,287,275,176,544,170,171,171,0,0,0,0,0,0,1.9,0,0,0,0
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/ContentSummary.java,1,1,1,1,6,0,4,2,2,3,4,43,43,40,16,43,0,2,0,41,429,57,256,104,119,116,117,167,77,90,4,4,11,3,1,0.45,50,50,58,47
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/CreateFlag.java,1,1,2,1,8,0,5,2,1,3,0,7,5,4,9,7,1,1,0,5,187,18,62,30,25,107,22,33,18,15,4,4,5,1,2,1.73,13,13,16,7
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/DF.java,2,2,2,1,9,0,8,1,1,1,0,15,15,14,5,15,0,1,3,11,218,28,159,50,88,36,72,103,43,60,8,8,8,1,2,0.23,30,30,30,15
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/DFCachingGetSpaceUsed.java,1,1,1,1,3,0,3,0,1,0,0,2,2,2,1,2,0,0,1,1,48,5,17,11,3,26,8,11,8,3,1,1,1,1,0,1.53,2,2,2,2
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/DU.java,1,1,1,1,6,0,6,0,2,1,0,8,8,7,1,8,1,0,3,4,103,13,72,34,30,18,28,42,25,17,3,3,3,1,1,0.25,12,12,12,8
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/DUHelper.java,1,1,1,1,6,0,6,0,1,2,0,8,8,6,4,8,0,3,0,5,91,14,59,20,35,19,31,47,21,26,5,5,5,3,2,0.32,15,15,15,10
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/DelegateToFileSystem.java,1,1,1,1,5,0,4,0,1,1,1,30,30,29,1,30,0,1,1,28,264,36,188,96,61,46,71,106,51,55,4,4,4,1,2,0.24,35,35,35,30
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/DelegationTokenRenewer.java,2,2,2,1,9,0,8,1,3,2,4,17,19,17,5,19,1,5,1,12,270,29,186,72,93,55,79,117,55,62,5,5,5,4,4,0.3,39,39,40,22
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/DirectoryListingStartAfterNotFoundException.java,1,1,1,1,3,0,3,0,1,0,1,2,2,2,0,2,0,0,0,2,41,6,15,10,3,20,7,10,8,2,1,1,1,1,0,1.33,2,2,2,2
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/EmptyStorageStatistics.java,1,1,1,1,2,0,2,0,1,0,0,5,5,5,0,5,1,0,0,4,50,6,23,13,4,21,7,13,9,4,1,1,1,1,0,0.91,5,5,5,5
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FSDataInputStream.java,1,1,1,1,9,0,6,2,1,0,1,18,18,18,1,18,0,0,0,18,249,23,150,68,56,76,45,75,35,40,3,3,3,3,2,0.51,29,29,30,20
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FSDataOutputStream.java,1,1,1,1,6,0,5,1,2,0,0,15,15,15,3,15,2,0,0,13,158,19,106,43,41,38,39,63,28,35,2,2,2,1,1,0.36,22,22,22,15
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FSDataOutputStreamBuilder.java,1,1,1,1,7,0,4,2,1,0,0,35,37,37,12,37,0,0,14,23,418,43,194,72,91,181,111,149,67,82,2,2,2,1,1,0.93,37,37,37,35
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FSError.java,1,1,1,1,3,0,3,0,1,0,1,1,1,1,0,1,1,0,0,0,34,4,11,8,2,19,5,7,6,1,1,1,1,1,0,1.73,1,1,1,1
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FSExceptionMessages.java,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,54,9,15,14,7,30,8,9,9,0,0,0,0,0,0,2,0,0,0,0
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FSInputChecker.java,2,2,2,1,17,0,9,6,1,2,3,21,23,21,11,23,0,5,8,10,519,47,251,90,139,227,131,179,71,108,7,7,7,6,4,0.9,55,55,59,37
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FSInputStream.java,2,2,2,1,17,0,13,3,1,0,1,4,7,7,0,7,0,0,1,6,137,10,80,37,37,47,32,44,22,22,3,3,3,1,2,0.59,10,10,10,4
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FSLinkResolver.java,4,4,4,1,30,0,18,11,1,1,0,2,3,2,0,3,0,0,0,3,113,7,48,20,27,58,24,31,17,14,6,6,6,1,3,1.21,8,8,9,2
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FSOutputSummer.java,1,1,2,1,10,0,6,2,1,2,1,16,18,16,4,18,1,2,11,4,257,28,130,48,63,99,67,95,42,53,4,4,5,1,2,0.76,28,28,32,16
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileAlreadyExistsException.java,1,1,1,1,3,0,3,0,1,0,0,2,2,2,0,2,0,0,0,2,43,7,15,10,2,21,6,9,7,2,1,1,1,1,0,1.4,2,2,2,2
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileChecksum.java,1,1,2,1,6,0,5,0,1,0,0,3,6,6,0,6,0,0,0,6,63,9,32,18,9,22,15,21,14,7,3,3,5,3,1,0.69,5,5,7,5
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileContext.java,1,1,1,1,19,0,8,10,50,16,8,142,142,126,10,142,4,7,4,127,2782,118,1089,376,626,1583,392,592,304,288,5,5,7,4,3,1.45,196,196,203,147
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileEncryptionInfo.java,1,1,1,1,10,0,6,4,1,0,1,9,9,9,6,9,0,0,0,9,149,15,73,31,39,61,52,62,27,35,1,1,1,1,0,0.84,9,9,9,9
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileStatus.java,1,1,1,1,9,0,6,3,2,1,2,41,39,40,16,41,0,0,3,38,535,52,298,115,141,185,137,195,81,114,6,6,9,3,2,0.62,65,65,72,43
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileSystem.java,1,1,1,1,14,0,6,7,27,32,16,256,269,237,44,269,17,10,19,223,4298,330,1895,667,946,2109,695,1107,513,594,14,14,15,6,5,1.11,398,390,421,286
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileSystemLinkResolver.java,7,7,7,4,51,0,35,16,1,0,0,1,3,3,0,3,0,0,0,3,112,6,46,16,26,60,21,28,13,15,7,7,7,4,3,1.3,7,7,7,4
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileSystemStorageStatistics.java,2,1,2,1,7,0,6,0,2,1,1,11,11,10,3,11,2,1,0,8,155,18,108,46,55,29,40,58,27,31,10,3,10,3,2,0.27,23,15,23,13
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileUtil.java,3,3,4,1,24,0,17,6,2,58,3,60,60,0,0,58,2,12,0,44,1621,103,1072,290,676,449,442,676,235,441,11,11,14,10,6,0.42,227,227,242,110
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FilterFileSystem.java,1,1,1,1,4,0,3,0,1,0,0,92,92,92,2,92,0,0,10,82,690,102,463,258,110,129,121,218,117,101,3,3,3,1,2,0.28,96,96,96,92
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FilterFs.java,1,1,1,1,4,0,4,0,1,0,0,62,62,62,1,62,0,0,2,60,431,68,336,190,83,30,103,166,84,82,1,1,1,1,0,0.09,62,62,62,62
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FsConstants.java,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,45,6,13,12,5,28,9,10,10,0,0,0,0,0,0,2.15,0,0,0,0
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FsServerDefaults.java,1,1,1,1,5,0,5,0,2,0,0,17,17,17,10,17,0,0,0,17,168,21,119,55,45,29,59,77,39,38,1,1,1,1,0,0.24,17,17,17,17
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FsShell.java,2,2,2,1,10,0,8,1,4,2,9,28,28,26,6,28,2,9,9,8,419,43,290,96,156,86,132,211,95,116,10,10,10,4,4,0.3,66,66,66,31
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FsShellPermissions.java,2,2,3,1,12,0,10,1,4,1,13,7,7,6,3,7,0,0,6,1,216,21,149,65,91,46,63,83,50,33,5,5,8,1,2,0.31,18,18,23,7
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FsStatus.java,1,1,1,1,4,0,4,0,1,0,0,6,6,6,3,6,0,0,0,6,76,9,40,21,12,27,22,29,17,12,1,1,1,1,0,0.68,6,6,6,6
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FsTracer.java,1,1,1,1,7,0,7,0,1,2,1,3,3,1,0,3,0,1,0,2,64,5,34,15,12,25,13,20,12,8,2,2,2,1,1,0.74,5,5,5,3
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FsUrlConnection.java,1,1,1,1,7,0,7,0,1,0,1,3,3,3,2,3,1,0,0,2,74,10,44,25,15,20,26,32,20,12,2,2,2,1,1,0.45,5,5,5,3
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FsUrlStreamHandler.java,1,1,1,1,3,0,3,0,1,0,0,3,3,3,1,3,2,0,1,0,51,8,22,15,3,21,11,15,12,3,1,1,1,1,0,0.95,3,3,3,3
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FsUrlStreamHandlerFactory.java,2,2,2,1,13,0,12,0,1,0,2,3,3,3,3,3,0,0,0,3,113,13,63,30,28,37,31,41,22,19,4,4,4,1,2,0.59,8,8,8,3
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/GetSpaceUsed.java,2,2,2,1,7,0,7,0,2,0,4,13,14,14,6,14,1,0,0,13,172,25,124,42,69,23,62,89,41,48,8,8,8,3,2,0.19,28,28,28,19
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/GlobExpander.java,6,6,7,2,36,0,26,9,2,3,0,4,4,1,2,4,0,2,0,2,185,10,121,37,82,54,62,91,35,56,13,13,14,6,3,0.45,26,26,31,9
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/GlobFilter.java,1,1,1,1,6,0,4,2,2,0,1,6,6,6,2,6,1,0,0,5,83,10,39,18,14,34,16,24,15,9,2,2,2,1,1,0.87,7,7,8,6
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/GlobPattern.java,4,2,4,2,18,0,13,4,1,2,1,7,7,5,2,7,0,1,0,6,170,14,107,24,75,53,58,74,23,51,26,11,27,14,3,0.5,32,17,33,20
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/GlobalStorageStatistics.java,1,1,1,1,8,0,5,2,3,0,0,10,9,11,3,11,2,0,0,9,144,14,76,33,32,54,32,49,27,22,4,4,4,1,1,0.71,18,18,18,10
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/Globber.java,4,4,4,2,23,0,16,7,1,2,1,11,11,9,5,11,0,8,0,3,316,19,202,60,122,95,90,141,58,83,23,23,29,15,7,0.47,44,44,50,29
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/HarFileSystem.java,1,1,1,1,9,0,6,2,7,3,5,101,101,98,29,101,3,14,5,79,1296,137,828,337,403,334,351,531,244,287,8,8,9,4,3,0.4,172,172,176,108
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/HarFs.java,1,1,1,1,3,0,3,0,1,0,0,2,2,2,0,2,1,0,0,1,38,6,15,10,2,17,7,10,8,2,1,1,1,1,0,1.13,2,2,2,2
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/HardLink.java,2,2,2,1,14,0,12,2,5,5,3,10,11,6,8,11,3,2,0,6,301,29,175,62,104,98,79,110,51,59,7,7,8,4,2,0.56,24,24,25,13
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/HasEnhancedByteBufferAccess.java,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,0,2,81,5,15,14,0,61,9,10,10,0,0,0,0,0,0,4.07,0,0,0,0
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/HasFileDescriptor.java,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,40,6,10,9,0,24,6,7,7,0,0,0,0,0,0,2.4,0,0,0,0
hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/InvalidPathException.java,1,1,1,1,9,0,3,5,1,0,1,2,2,2,0,2,0,0,0,2,52,4,16,10,4,32,7,10,8,2,2,2,2,1,0,2,3,3,3,2
