"","JavaFile","AvgCyclomatic","AvgCyclomaticModified","AvgCyclomaticStrict","AvgEssential","AvgLine","AvgLineBlank","AvgLineCode","AvgLineComment","CountDeclClass","CountDeclClassMethod","CountDeclClassVariable","CountDeclExecutableUnit","CountDeclFunction","CountDeclInstanceMethod","CountDeclInstanceVariable","CountDeclMethod","CountDeclMethodDefault","CountDeclMethodPrivate","CountDeclMethodProtected","CountDeclMethodPublic","CountLine","CountLineBlank","CountLineCode","CountLineCodeDecl","CountLineCodeExe","CountLineComment","CountSemicolon","CountStmt","CountStmtDecl","CountStmtExe","MaxCyclomatic","MaxCyclomaticModified","MaxCyclomaticStrict","MaxEssential","MaxNesting","RatioCommentToCode","SumCyclomatic","SumCyclomaticModified","SumCyclomaticStrict","SumEssential","UniqueAuthors","TotalCodeChurn","TotalNumOfChanges","PostReleaseBugs","PreReleaseBugs","CatchQuantity","CatchSLOC","CatchLOC","OverCatchAntiPattern","AbortAndOvercatch","CatchAndReturnNull","CatchAndDoNothing","CatchGeneric","DummyHandler","LogAndReturnNull","MultiLineLog","NestedTry","RelyingOnGetCause","IncompleteImplementation","DestructiveWrapping","CatchRecoverability","AbortPercent","ReturnPercent","EmptyAction","NestedTryPercent","ThrowNewPercent","ToDoCount","DefaultPercent","LogActionCount","MethodCountPercent","ThrowCurrentPercent","ThrowWrapPercent","TryCallDepth","TryQuantity","TrySLOC","TryLOC","TryInvokeMethod","TryScope"
"56","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/OpensslCipher.java",1,1,1,1,10,0,5,4,4,8,4,17,20,16,9,24,2,9,1,12,289,32,151,73,67,106,79,102,58,44,4,4,6,1,1,0.7,23,23,26,17,9,351,6,0,0,3,4,4,0,0,0,0,2,0,0,0,0,0,0,0,3,66,0,0,0,0,33,0,0,0,0,0,2,3,3,3,3,3
"57","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/random/OpensslSecureRandom.java",1,1,2,1,9,0,5,3,1,2,3,5,7,5,1,7,0,2,1,4,122,13,60,29,26,49,30,41,24,17,2,2,3,1,1,0.82,8,8,10,5,7,130,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,2,2,1,1
"58","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/random/OsSecureRandom.java",1,1,1,1,6,0,6,0,1,0,2,8,8,8,6,8,0,1,2,5,125,19,85,42,36,21,46,61,35,26,4,4,4,1,3,0.25,14,14,14,8,10,189,6,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,12,1,2,2,1,1
"59","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/AbstractFileSystem.java",2,2,2,1,16,0,9,6,3,8,5,63,80,72,5,80,1,2,2,75,1312,103,667,259,339,551,244,378,178,200,25,25,25,4,3,0.83,130,130,140,71,27,601,26,0,0,3,4,4,1,0,0,0,2,0,0,0,0,1,0,0,3,66,0,0,0,0,33,0,0,0,0,0,44,2,4,4,3,2
"60","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/ByteBufferUtil.java",7,7,7,4,38,0,34,4,1,2,0,2,2,0,0,2,0,1,0,1,113,7,80,23,50,26,37,52,18,34,11,11,11,5,5,0.33,14,14,14,8,3,226,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,1,4,1,1
"61","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/CachingGetSpaceUsed.java",1,1,1,1,9,0,6,3,2,0,1,12,13,13,7,13,5,0,2,6,190,21,106,44,47,63,49,69,36,33,4,4,4,1,3,0.59,18,18,18,12,6,202,4,5,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,100,0,0,0,0,0,12,1,5,8,4,1
"62","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/ChecksumFileSystem.java",1,1,1,1,9,0,7,1,14,3,4,65,66,63,13,66,11,4,4,47,776,78,557,210,285,151,205,315,140,175,7,7,9,3,2,0.27,102,102,109,69,22,384,22,0,0,2,3,5,0,0,0,0,2,0,0,0,0,0,0,0,2,100,50,0,0,0,0,0,0,0,0,0,12,4,13,13,12,4
"63","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/ChecksumFs.java",1,1,1,1,11,0,8,2,3,3,4,36,36,33,10,36,0,5,4,27,530,52,357,146,181,132,145,213,97,116,7,7,9,3,3,0.37,64,64,68,38,17,119,12,14,0,5,6,9,0,0,0,0,4,0,0,0,0,0,0,0,5,80,60,0,0,0,0,0,0,0,0,0,5,6,15,15,13,6
"64","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/DelegationTokenRenewer.java",2,2,2,1,9,0,8,1,3,2,4,17,19,17,5,19,1,5,1,12,270,29,186,72,93,55,79,117,55,62,5,5,5,4,4,0.3,39,39,40,22,9,229,8,0,0,6,8,8,1,0,0,0,4,0,0,0,0,0,0,0,6,66,33,0,0,0,0,0,0,0,0,0,5,5,11,11,9,5
"65","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/DF.java",2,2,2,1,9,0,8,1,1,1,0,15,15,14,5,15,0,1,3,11,218,28,159,50,88,36,72,103,43,60,8,8,8,1,2,0.23,30,30,30,15,7,279,7,0,0,3,3,3,1,0,0,0,1,0,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,12,2,6,10,6,2
"66","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/DU.java",1,1,1,1,6,0,6,0,2,1,0,8,8,7,1,8,1,0,3,4,103,13,72,34,30,18,28,42,25,17,3,3,3,1,1,0.25,12,12,12,8,11,337,11,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,100,0,0,4,1,1,1,1,1
"67","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileContext.java",1,1,1,1,19,0,8,10,50,16,8,142,142,126,10,142,4,7,4,127,2782,118,1089,376,626,1583,392,592,304,288,5,5,7,4,3,1.45,196,196,203,147,30,1485,49,4,7,10,14,19,2,0,1,1,8,0,0,0,0,1,1,1,10,80,30,0,0,10,10,10,0,0,10,0,48,9,14,16,9,9
"68","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileStatus.java",1,1,1,1,9,0,6,3,2,1,2,41,39,40,16,41,0,0,3,38,535,52,298,115,141,185,137,195,81,114,6,6,9,3,2,0.62,65,65,72,43,18,523,23,0,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,100,0,0,0,0,100,0,0,17,1,1,1,1,1
"69","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileSystem.java",1,1,1,1,14,0,6,7,27,32,16,256,269,237,44,269,17,10,19,223,4298,330,1895,667,946,2109,695,1107,513,594,14,14,15,6,5,1.11,398,390,421,286,51,4724,120,11,4,14,19,24,1,0,0,0,12,0,0,0,1,1,0,0,14,85,21,7,0,0,14,0,0,0,0,0,19,14,21,21,16,14
"70","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileSystemLinkResolver.java",7,7,7,4,51,0,35,16,1,0,0,1,3,3,0,3,0,0,0,3,112,6,46,16,26,60,21,28,13,15,7,7,7,4,3,1.3,7,7,7,4,4,114,4,0,0,1,6,9,0,0,0,0,1,0,0,0,0,0,1,0,1,100,100,0,0,100,0,0,0,0,0,0,12,1,2,2,0,1
"71","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileUtil.java",3,3,4,1,24,0,17,6,2,58,3,60,60,0,0,58,2,12,0,44,1621,103,1072,290,676,449,442,676,235,441,11,11,14,10,6,0.42,227,227,242,110,35,2218,44,0,5,21,30,30,1,0,0,1,18,0,0,0,5,0,0,0,21,85,52,23,0,0,4,4,0,4,0,0,12,33,71,89,51,33
"72","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FilterFileSystem.java",1,1,1,1,4,0,3,0,1,0,0,92,92,92,2,92,0,0,10,82,690,102,463,258,110,129,121,218,117,101,3,3,3,1,2,0.28,96,96,96,92,31,531,44,6,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,12,1,1,2,1,1
"73","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FSDataInputStream.java",1,1,1,1,9,0,6,2,1,0,1,18,18,18,1,18,0,0,0,18,249,23,150,68,56,76,45,75,35,40,3,3,3,3,2,0.51,29,29,30,20,19,242,14,0,0,4,8,8,0,0,0,0,4,0,0,0,0,0,0,0,4,100,25,0,0,0,0,0,0,0,0,0,5,4,4,4,4,4
"74","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FSDataOutputStream.java",1,1,1,1,6,0,5,1,2,0,0,15,15,15,3,15,2,0,0,13,158,19,106,43,41,38,39,63,28,35,2,2,2,1,1,0.36,22,22,22,15,10,89,7,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,12,1,1,1,1,1
"75","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FSInputChecker.java",2,2,2,1,17,0,9,6,1,2,3,21,23,21,11,23,0,5,8,10,519,47,251,90,139,227,131,179,71,108,7,7,7,6,4,0.9,55,55,59,37,8,54,5,0,0,1,3,9,0,0,0,0,1,0,0,0,1,0,1,0,1,100,0,100,0,100,0,0,0,0,0,0,44,1,3,3,0,1
"76","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FSInputStream.java",2,2,2,1,17,0,13,3,1,0,1,4,7,7,0,7,0,0,1,6,137,10,80,37,37,47,32,44,22,22,3,3,3,1,2,0.59,10,10,10,4,7,94,6,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,13,1,2,2,0,1
"77","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FSLinkResolver.java",4,4,4,1,30,0,18,11,1,1,0,2,3,2,0,3,0,0,0,3,113,7,48,20,27,58,24,31,17,14,6,6,6,1,3,1.21,8,8,9,2,4,171,4,0,0,1,5,6,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,12,1,2,2,0,1
"78","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FSOutputSummer.java",1,1,2,1,10,0,6,2,1,2,1,16,18,16,4,18,1,2,11,4,257,28,130,48,63,99,67,95,42,53,4,4,5,1,2,0.76,28,28,32,16,11,194,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,1,1
"79","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FsShell.java",2,2,2,1,10,0,8,1,4,2,9,28,28,26,6,28,2,9,9,8,419,43,290,96,156,86,132,211,95,116,10,10,10,4,4,0.3,66,66,66,31,15,185,15,0,6,2,6,7,0,0,0,0,1,1,0,2,1,0,0,0,2,50,0,50,0,0,0,0,0,0,0,50,12,3,7,7,7,3
"80","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FsShellPermissions.java",2,2,3,1,12,0,10,1,4,1,13,7,7,6,3,7,0,0,6,1,216,21,149,65,91,46,63,83,50,33,5,5,8,1,2,0.31,18,18,23,7,6,62,3,0,0,3,5,7,0,0,0,0,3,0,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,12,3,3,3,2,3
"81","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FsTracer.java",1,1,1,1,7,0,7,0,1,2,1,3,3,1,0,3,0,1,0,2,64,5,34,15,12,25,13,20,12,8,2,2,2,1,1,0.74,5,5,5,3,2,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,1,1,1,1
"82","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FsUrlConnection.java",1,1,1,1,7,0,7,0,1,0,1,3,3,3,2,3,1,0,0,2,74,10,44,25,15,20,26,32,20,12,2,2,2,1,1,0.45,5,5,5,3,6,11,2,6,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,12,1,3,3,3,1
"83","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FsUrlStreamHandlerFactory.java",2,2,2,1,13,0,12,0,1,0,2,3,3,3,3,3,0,0,0,3,113,13,63,30,28,37,31,41,22,19,4,4,4,1,2,0.59,8,8,8,3,7,57,5,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,5,2,3,3,3,2
"84","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/ftp/FTPFileSystem.java",2,2,2,1,18,0,14,4,2,0,10,32,32,32,1,32,3,13,1,15,713,43,505,201,323,172,258,350,170,180,7,7,9,5,3,0.34,88,88,94,38,19,267,14,0,0,7,7,9,0,0,0,0,5,0,0,0,0,0,0,0,7,71,42,0,0,0,0,0,0,0,0,0,44,11,20,20,4,11
"85","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/GetSpaceUsed.java",2,2,2,1,7,0,7,0,2,0,4,13,14,14,6,14,1,0,0,13,172,25,124,42,69,23,62,89,41,48,8,8,8,3,2,0.19,28,28,28,19,3,172,2,0,0,4,4,4,1,0,0,0,1,0,0,0,0,0,0,0,4,25,0,0,0,0,0,0,0,0,0,0,12,1,2,2,2,1
"86","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/Globber.java",4,4,4,2,23,0,16,7,1,2,1,11,11,9,5,11,0,8,0,3,316,19,202,60,122,95,90,141,58,83,23,23,29,15,7,0.47,44,44,50,29,8,540,14,0,0,2,2,2,0,0,1,0,2,0,0,0,0,0,0,0,2,100,100,0,0,0,0,0,0,0,0,0,12,3,3,3,3,3
"87","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/GlobFilter.java",1,1,1,1,6,0,4,2,2,0,1,6,6,6,2,6,1,0,0,5,83,10,39,18,14,34,16,24,15,9,2,2,2,1,1,0.87,7,7,8,6,6,48,6,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,5,1,2,2,0,1
"88","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/HardLink.java",2,2,2,1,14,0,12,2,5,5,3,10,11,6,8,11,3,2,0,6,301,29,175,62,104,98,79,110,51,59,7,7,8,4,2,0.56,24,24,25,13,9,574,10,0,0,2,5,5,1,0,0,0,1,0,0,0,0,0,0,0,2,50,0,0,0,0,50,0,0,0,0,0,12,1,6,6,5,1
"89","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/HarFileSystem.java",1,1,1,1,9,0,6,2,7,3,5,101,101,98,29,101,3,14,5,79,1296,137,828,337,403,334,351,531,244,287,8,8,9,4,3,0.4,172,172,176,108,29,692,30,0,0,3,3,5,0,0,0,1,3,0,0,0,0,0,0,0,3,100,0,0,0,0,0,33,0,0,0,0,5,4,18,23,15,4
"90","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/LocalDirAllocator.java",2,2,2,1,15,0,10,4,4,2,3,29,29,27,14,29,3,5,0,21,590,53,343,132,188,197,165,236,108,128,12,12,13,5,5,0.57,65,65,68,42,17,392,16,6,0,5,5,6,0,0,1,1,4,0,0,0,1,0,0,0,5,80,20,20,0,0,0,20,0,0,0,0,12,5,13,16,9,5
"91","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/LocalFileSystem.java",1,1,1,1,8,0,6,1,1,0,2,13,13,13,0,13,0,0,0,13,167,20,110,50,49,40,45,68,34,34,8,8,10,1,3,0.36,22,22,24,13,9,77,9,0,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,12,1,18,25,15,1
"92","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/LocatedFileStatus.java",1,1,1,1,15,0,6,8,1,0,1,10,10,10,1,10,0,0,1,9,205,17,79,37,30,109,22,35,19,16,4,4,4,1,2,1.38,15,15,15,10,7,161,9,0,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,100,0,0,0,0,0,0,0,17,1,1,1,1,1
"93","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/Path.java",2,2,2,1,13,0,7,5,1,6,6,34,34,28,1,34,2,5,0,27,586,66,302,106,175,230,129,195,91,104,7,7,9,1,2,0.76,70,70,98,34,20,479,20,0,0,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,5,3,3,3,3,3
"94","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/permission/AclEntry.java",2,2,2,1,15,0,8,6,2,3,0,17,17,14,8,17,0,1,0,16,338,28,174,59,93,137,81,121,52,69,11,11,11,3,2,0.79,36,36,40,19,6,492,11,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,100,0,100,0,0,0,0,0,0,0,0,44,1,3,3,2,1
"95","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/permission/FsPermission.java",1,1,1,1,8,0,4,3,3,9,8,40,40,31,4,40,0,2,0,38,458,55,231,106,113,173,104,157,85,72,6,6,9,1,3,0.75,55,55,63,40,16,398,23,0,2,1,4,5,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,44,1,1,1,1,1
"96","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/RawLocalFileSystem.java",2,2,2,1,10,0,8,1,4,2,2,75,75,73,4,75,3,12,5,55,1006,91,750,267,397,174,273,434,172,262,7,7,12,5,4,0.23,159,159,180,95,31,1177,50,2,2,16,19,31,1,0,0,2,15,0,0,0,1,0,1,0,16,93,12,6,0,6,0,12,0,18,0,0,13,17,49,59,32,17
"97","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/sftp/SFTPConnectionPool.java",2,2,2,1,11,0,9,0,2,0,1,20,20,20,7,20,6,0,0,14,304,45,223,67,128,37,105,157,62,95,8,8,10,4,4,0.17,46,46,53,27,4,310,2,0,0,3,4,4,0,0,0,0,3,0,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,3,17,17,14,3
"98","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/sftp/SFTPFileSystem.java",2,2,3,1,20,0,16,3,2,0,27,27,27,27,2,27,0,13,0,14,678,50,507,209,327,127,269,351,176,175,9,9,10,5,3,0.25,80,80,85,33,8,692,6,0,0,23,23,25,2,0,1,0,11,0,0,0,2,0,1,0,23,47,21,8,0,4,0,0,0,0,0,0,44,26,48,49,31,26
"99","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/sftp/SFTPInputStream.java",2,2,2,1,10,0,9,0,1,0,5,7,7,7,5,7,1,0,0,6,130,19,93,37,45,18,47,66,30,36,4,4,4,1,1,0.19,18,18,19,7,3,130,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,44,1,3,3,3,1
"100","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Command.java",1,1,1,1,11,0,5,5,2,0,4,34,36,36,10,36,0,1,22,13,514,45,234,88,117,236,107,166,86,80,5,5,5,3,3,1.01,58,58,59,36,13,102,8,0,0,7,9,10,0,0,0,0,6,5,0,0,0,0,0,0,7,85,14,0,0,0,0,0,0,0,0,14,2,7,15,15,7,7
"101","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/CommandFactory.java",1,1,1,1,11,0,5,5,1,0,0,8,8,8,2,8,0,0,0,8,142,16,63,28,27,64,30,47,26,21,4,4,4,1,2,1.02,14,14,14,8,4,4,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1
"102","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/CommandWithDestination.java",2,2,3,1,15,0,11,3,3,1,2,28,26,27,12,28,4,2,18,4,542,35,374,132,215,138,156,237,104,133,10,10,13,4,4,0.37,77,76,91,35,20,668,25,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,100,0,0,0,100,0,0,0,0,0,0,2,6,16,23,11,6
"103","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/CopyCommands.java",2,2,2,1,12,0,11,0,8,1,23,23,23,21,7,22,0,4,15,3,491,46,399,135,246,49,168,235,96,139,6,6,6,4,4,0.12,57,57,59,26,19,697,23,4,5,5,7,9,0,0,0,0,5,1,0,0,1,0,2,0,5,100,0,20,0,40,20,0,0,0,0,20,2,8,16,17,13,8
"104","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Delete.java",2,2,2,1,9,0,9,0,5,1,10,13,13,12,5,13,0,2,9,2,252,25,196,86,106,31,83,121,64,57,5,5,6,1,4,0.16,33,33,36,13,9,132,10,0,0,3,6,7,0,0,0,0,2,0,0,0,0,1,0,0,3,66,33,0,0,0,66,0,0,0,0,0,2,2,2,2,2,2
"105","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Display.java",2,2,2,1,13,0,11,1,6,1,9,13,13,12,12,13,0,1,5,7,314,28,241,104,123,48,135,168,89,79,8,6,8,8,2,0.2,28,26,29,24,12,226,15,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,100,100,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
"106","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/find/ExpressionFactory.java",1,1,1,1,13,0,6,7,1,1,2,8,8,7,1,8,7,1,0,0,156,13,65,32,31,78,27,43,26,17,3,3,3,1,2,1.2,14,14,14,8,2,156,1,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,2,2,4,4,3,2
"107","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Head.java",1,1,1,1,5,0,5,0,1,1,3,5,5,4,1,5,0,1,3,1,78,11,47,28,18,20,24,32,22,10,2,2,2,1,1,0.43,6,6,6,5,1,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1
"108","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/PathData.java",2,2,2,1,15,0,9,5,3,9,3,31,27,22,11,31,0,13,0,18,587,60,329,115,190,202,163,233,98,135,9,8,10,4,4,0.61,78,76,91,39,10,610,15,0,0,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,2,4,4,6,2,4
"109","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/SetReplication.java",4,4,4,2,16,1,14,1,1,1,3,5,5,4,3,5,0,1,3,1,142,16,101,34,61,25,49,70,27,43,8,8,9,6,5,0.25,20,20,21,10,6,55,5,0,0,2,2,2,0,0,0,1,2,1,0,0,0,0,0,0,2,100,0,0,0,0,0,50,0,0,0,0,2,2,2,2,2,2
"110","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Tail.java",2,2,2,1,9,0,8,0,1,1,3,5,5,4,3,5,0,1,3,1,103,13,67,32,35,24,36,48,26,22,4,4,4,3,2,0.36,10,10,10,7,5,4,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,2,2,4,5,4,2
"111","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Test.java",3,1,3,1,12,0,12,0,1,1,3,5,5,4,1,5,0,1,3,1,124,12,92,29,60,20,41,51,21,30,9,3,9,3,1,0.22,16,9,16,7,8,107,6,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,100,0,0,0,0,0,0,0,0,0,2,1,2,2,1,1
"112","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Truncate.java",3,3,3,1,12,0,11,0,1,1,3,5,5,4,3,5,0,1,3,1,117,13,81,28,46,23,38,54,22,32,5,5,5,4,3,0.28,16,16,16,8,2,117,1,0,0,2,2,2,0,0,0,1,2,1,0,0,0,0,0,0,2,100,0,0,0,0,0,50,0,0,0,0,2,2,2,2,2,2
"113","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/XAttrCommands.java",3,3,4,1,15,0,14,0,3,1,8,6,6,5,6,6,0,1,4,1,189,19,144,50,90,26,58,84,42,42,6,6,8,1,3,0.18,23,23,26,6,4,227,6,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1
"114","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/Stat.java",3,3,3,1,19,0,15,3,1,1,0,6,6,5,6,6,1,0,2,3,174,13,120,52,71,41,64,82,44,38,10,10,11,3,3,0.34,19,19,23,8,4,508,6,0,0,3,2,3,0,0,0,1,1,0,0,0,1,0,0,0,3,33,0,33,0,0,0,33,0,0,0,0,12,2,17,24,11,2
"115","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/StreamCapabilitiesPolicy.java",3,3,4,1,21,0,16,5,1,1,2,1,1,0,0,1,0,0,0,1,60,5,30,14,15,25,11,15,10,5,3,3,4,1,2,0.83,3,3,4,1,3,66,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,12,1,1,1,1,1
"116","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/Trash.java",1,1,1,1,8,0,4,3,1,1,1,11,11,10,1,11,2,0,0,9,143,15,67,33,27,62,31,45,27,18,3,3,3,1,2,0.93,13,13,13,11,9,56,6,0,0,1,2,4,1,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,5,1,2,2,2,1
"117","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/TrashPolicyDefault.java",2,2,2,1,12,0,11,0,2,0,6,21,21,21,3,21,1,7,1,12,378,49,292,99,165,47,132,193,83,110,10,10,10,8,5,0.16,53,53,54,41,20,439,23,11,0,10,14,17,0,0,0,0,5,0,0,0,1,0,0,0,10,50,10,10,0,0,10,0,0,20,0,0,12,10,19,27,15,10
"118","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/viewfs/ChRootedFileSystem.java",1,1,1,1,4,0,3,0,1,0,1,59,59,59,4,59,1,0,3,55,462,66,328,186,83,71,108,170,100,70,4,4,4,1,1,0.22,66,66,66,59,21,403,26,6,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1
"119","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/viewfs/ChRootedFs.java",1,1,1,1,4,0,4,0,1,0,0,56,56,56,4,56,0,0,2,54,458,65,321,187,77,76,104,162,96,66,4,4,4,1,1,0.24,61,61,61,56,16,171,15,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1
